id,driver_id,start_ts,end_ts,vehicle_id,ambulatory_riders,handicapped_riders,total_riders,status,updated_at
149054,2733,4/18/22 18:35,4/18/22 19:40,51,14,0,14,Completed,4/22/22 19:18
149056,3843,4/19/22 0:50,4/19/22 2:05,83,20,0,20,Completed,7/24/22 4:06
149056,3843,4/19/22 0:50,4/19/22 2:05,83,20,0,20,Completed,4/22/22 19:17
149060,2733,4/19/22 2:16,4/19/22 3:51,51,13,0,13,Completed,7/24/22 4:06
149060,2733,4/19/22 2:16,4/19/22 3:51,51,13,0,13,Completed,4/22/22 19:17
149062,3843,4/18/22 0:47,4/18/22 2:05,83,21,0,21,Completed,7/24/22 4:06
149062,3843,4/18/22 0:47,4/18/22 2:05,83,21,0,21,Completed,4/22/22 19:17
149066,2733,4/26/22 16:45,4/26/22 17:57,51,13,0,13,Completed,7/24/22 4:07
149066,2733,4/26/22 16:45,4/26/22 17:57,51,13,0,13,Completed,4/26/22 17:57
149076,2733,4/27/22 2:15,4/27/22 3:49,51,13,0,13,Completed,7/24/22 4:07
149076,2733,4/27/22 2:15,4/27/22 3:49,51,13,0,13,Completed,4/27/22 3:49
149085,15602,4/25/22 10:41,4/25/22 11:37,46,14,0,14,Completed,7/24/22 4:07
149085,15602,4/25/22 10:41,4/25/22 11:37,46,14,0,14,Completed,4/25/22 11:37
149087,2733,4/25/22 16:45,4/25/22 18:05,51,13,0,13,Completed,7/24/22 4:07
149087,2733,4/25/22 16:45,4/25/22 18:05,51,13,0,13,Completed,4/25/22 18:05
149100,2733,4/26/22 2:16,4/26/22 3:50,51,13,0,13,Completed,7/24/22 4:07
149100,2733,4/26/22 2:16,4/26/22 3:50,51,13,0,13,Completed,4/26/22 3:50
149101,2733,4/14/22 16:45,4/14/22 17:58,51,13,0,13,Completed,7/24/22 4:07
149101,2733,4/14/22 16:45,4/14/22 17:58,51,13,0,13,Completed,4/22/22 19:17
149102,2733,4/14/22 18:17,4/14/22 19:44,51,14,0,14,Completed,7/24/22 4:07
149102,2733,4/14/22 18:17,4/14/22 19:44,51,14,0,14,Completed,4/22/22 19:17
149104,2733,4/15/22 2:16,4/15/22 3:53,51,13,0,13,Completed,7/24/22 4:07
149104,2733,4/15/22 2:16,4/15/22 3:53,51,13,0,13,Completed,4/22/22 19:17
149109,15602,4/22/22 10:53,4/22/22 11:35,46,14,0,14,Completed,7/24/22 4:07
149109,15602,4/22/22 10:53,4/22/22 11:35,46,14,0,14,Completed,4/22/22 19:17
149110,2733,4/22/22 16:45,4/22/22 17:58,51,13,0,13,Completed,7/24/22 4:07
149110,2733,4/22/22 16:45,4/22/22 17:58,51,13,0,13,Completed,4/22/22 19:17
149111,2733,4/22/22 18:39,4/22/22 19:39,51,14,0,14,Completed,7/24/22 4:07
149111,2733,4/22/22 18:39,4/22/22 19:39,51,14,0,14,Completed,4/22/22 19:39
149113,25828,4/22/22 9:00,4/22/22 10:10,55,3,0,3,Completed,7/24/22 4:07
149113,25828,4/22/22 9:00,4/22/22 10:10,55,3,0,3,Completed,4/22/22 19:17
149117,2733,4/23/22 2:16,4/23/22 3:58,51,13,0,13,Completed,7/24/22 4:07
149117,2733,4/23/22 2:16,4/23/22 3:58,51,13,0,13,Completed,4/23/22 3:58
149147,45,3/30/22 0:14,3/30/22 2:08,46,12,0,12,Completed,7/24/22 4:08
149147,45,3/30/22 0:14,3/30/22 2:08,46,12,0,12,Completed,4/22/22 19:17
149149,16576,3/30/22 0:33,3/30/22 2:05,85,8,0,8,Completed,7/24/22 4:08
149149,16576,3/30/22 0:33,3/30/22 2:05,85,8,0,8,Completed,4/22/22 19:17
149201,15715,3/30/22 9:54,3/30/22 10:36,253,14,0,14,Completed,7/24/22 4:09
149201,15715,3/30/22 9:54,3/30/22 10:36,253,14,0,14,Completed,4/22/22 19:17
149233,16576,3/31/22 11:05,3/31/22 11:45,85,1,0,1,Completed,7/24/22 4:10
149233,16576,3/31/22 11:05,3/31/22 11:45,85,1,0,1,Completed,4/22/22 19:17
149238,45,4/1/22 20:30,4/1/22 20:42,46,1,0,1,Completed,7/24/22 4:10
149238,45,4/1/22 20:30,4/1/22 20:42,46,1,0,1,Completed,4/22/22 19:17
149256,3843,4/3/22 18:50,4/3/22 20:41,83,15,0,15,Completed,7/24/22 4:10
149256,3843,4/3/22 18:50,4/3/22 20:41,83,15,0,15,Completed,4/22/22 19:16
149257,2190,4/2/22 10:02,4/2/22 11:11,46,13,0,13,Completed,7/24/22 4:10
149257,2190,4/2/22 10:02,4/2/22 11:11,46,13,0,13,Completed,4/22/22 19:16
149263,15602,4/8/22 15:36,4/8/22 17:34,46,12,0,12,Completed,7/24/22 4:10
149263,15602,4/8/22 15:36,4/8/22 17:34,46,12,0,12,Completed,4/22/22 19:16
149264,2167,4/9/22 2:14,4/9/22 3:14,55,11,0,11,Completed,7/24/22 4:10
149264,2167,4/9/22 2:14,4/9/22 3:14,55,11,0,11,Completed,4/22/22 19:16
149265,3843,4/8/22 5:08,4/8/22 6:33,85,4,0,4,Completed,7/24/22 4:11
149265,3843,4/8/22 5:08,4/8/22 6:33,85,4,0,4,Completed,4/22/22 19:16
149266,15715,4/8/22 8:30,4/8/22 9:44,253,4,0,4,Completed,7/24/22 4:11
149266,15715,4/8/22 8:30,4/8/22 9:44,253,4,0,4,Completed,4/22/22 19:16
149267,15715,4/8/22 15:31,4/8/22 17:33,253,11,0,11,Completed,7/24/22 4:11
149267,15715,4/8/22 15:31,4/8/22 17:33,253,11,0,11,Completed,4/22/22 19:16
149268,15602,4/8/22 17:45,4/8/22 18:49,46,4,0,4,Completed,7/24/22 4:11
149268,15602,4/8/22 17:45,4/8/22 18:49,46,4,0,4,Completed,4/22/22 19:16
149270,16576,4/9/22 2:16,4/9/22 3:17,85,12,0,12,Completed,7/24/22 4:11
149270,16576,4/9/22 2:16,4/9/22 3:17,85,12,0,12,Completed,4/22/22 19:16
149272,2167,4/8/22 2:18,4/8/22 3:51,55,11,0,11,Completed,7/24/22 4:11
149272,2167,4/8/22 2:18,4/8/22 3:51,55,11,0,11,Completed,4/22/22 19:16
149274,3843,4/7/22 16:05,4/7/22 17:54,83,12,0,12,Completed,7/24/22 4:11
149274,3843,4/7/22 16:05,4/7/22 17:54,83,12,0,12,Completed,4/22/22 19:16
149275,15602,4/7/22 16:41,4/7/22 18:23,46,4,0,4,Completed,7/24/22 4:11
149275,15602,4/7/22 16:41,4/7/22 18:23,46,4,0,4,Completed,4/22/22 19:16
149277,3843,4/7/22 5:13,4/7/22 6:29,85,4,0,4,Completed,7/24/22 4:11
149277,3843,4/7/22 5:13,4/7/22 6:29,85,4,0,4,Completed,4/22/22 19:16
149278,15715,4/7/22 8:33,4/7/22 9:45,253,4,0,4,Completed,7/24/22 4:11
149278,15715,4/7/22 8:33,4/7/22 9:45,253,4,0,4,Completed,4/22/22 19:16
149279,2190,4/7/22 15:40,4/7/22 17:36,85,11,0,11,Completed,7/24/22 4:11
149279,2190,4/7/22 15:40,4/7/22 17:36,85,11,0,11,Completed,4/22/22 19:16
149283,16576,4/8/22 2:13,4/8/22 3:17,85,12,0,12,Completed,7/24/22 4:11
149283,16576,4/8/22 2:13,4/8/22 3:17,85,12,0,12,Completed,4/22/22 19:16
149285,2167,4/7/22 2:12,4/7/22 4:14,55,11,0,11,Completed,7/24/22 4:11
149285,2167,4/7/22 2:12,4/7/22 4:14,55,11,0,11,Completed,4/22/22 19:16
149287,15715,4/6/22 15:46,4/6/22 17:40,253,12,0,12,Completed,7/24/22 4:11
149287,15715,4/6/22 15:46,4/6/22 17:40,253,12,0,12,Completed,4/22/22 19:16
149291,15715,4/6/22 8:34,4/6/22 9:42,253,4,0,4,Completed,7/24/22 4:11
149291,15715,4/6/22 8:34,4/6/22 9:42,253,4,0,4,Completed,4/22/22 19:16
149292,15602,4/6/22 15:42,4/6/22 17:29,46,11,0,11,Completed,7/24/22 4:11
149292,15602,4/6/22 15:42,4/6/22 17:29,46,11,0,11,Completed,4/22/22 19:16
149293,15715,4/6/22 17:58,4/6/22 18:47,253,4,0,4,Completed,7/24/22 4:11
149293,15715,4/6/22 17:58,4/6/22 18:47,253,4,0,4,Completed,4/22/22 19:16
149297,2167,4/5/22 5:40,4/5/22 7:07,55,14,0,14,Completed,7/24/22 4:11
149297,2167,4/5/22 5:40,4/5/22 7:07,55,14,0,14,Completed,4/22/22 19:16
149298,15715,4/5/22 9:41,4/5/22 10:29,81,13,0,13,Completed,7/24/22 4:11
149298,15715,4/5/22 9:41,4/5/22 10:29,81,13,0,13,Completed,4/22/22 19:15
149299,15715,4/5/22 15:41,4/5/22 17:59,81,12,0,12,Completed,7/24/22 4:11
149299,15715,4/5/22 15:41,4/5/22 17:59,81,12,0,12,Completed,4/22/22 19:15
149304,15715,4/5/22 8:32,4/5/22 9:41,81,4,0,4,Completed,7/24/22 4:11
149304,15715,4/5/22 8:32,4/5/22 9:41,81,4,0,4,Completed,4/22/22 19:15
149305,16576,4/5/22 15:43,4/5/22 17:35,85,11,0,11,Completed,7/24/22 4:11
149305,16576,4/5/22 15:43,4/5/22 17:35,85,11,0,11,Completed,4/22/22 19:15
149307,16576,4/5/22 19:03,4/5/22 20:59,85,8,0,8,Completed,7/24/22 4:11
149307,16576,4/5/22 19:03,4/5/22 20:59,85,8,0,8,Completed,4/22/22 19:15
149316,15715,4/4/22 8:31,4/4/22 9:46,81,4,0,4,Completed,7/24/22 4:11
149316,15715,4/4/22 8:31,4/4/22 9:46,81,4,0,4,Completed,4/22/22 19:15
149317,15602,4/4/22 15:32,4/4/22 17:30,46,11,0,11,Completed,7/24/22 4:11
149317,15602,4/4/22 15:32,4/4/22 17:30,46,11,0,11,Completed,4/22/22 19:15
149318,15602,4/4/22 17:49,4/4/22 18:29,46,4,0,4,Completed,7/24/22 4:12
149318,15602,4/4/22 17:49,4/4/22 18:29,46,4,0,4,Completed,4/22/22 19:15
149319,2167,4/4/22 18:53,4/4/22 20:50,55,8,0,8,Completed,7/24/22 4:12
149319,2167,4/4/22 18:53,4/4/22 20:50,55,8,0,8,Completed,4/22/22 19:15
149320,2167,4/5/22 0:48,4/5/22 1:39,85,13,0,13,Completed,7/24/22 4:12
149320,2167,4/5/22 0:48,4/5/22 1:39,85,13,0,13,Completed,4/22/22 19:15
149383,15602,4/4/22 10:55,4/4/22 11:53,83,16,0,16,Completed,7/24/22 4:13
149383,15602,4/4/22 10:55,4/4/22 11:53,83,16,0,16,Completed,4/22/22 19:14
149384,25445,4/4/22 19:13,4/4/22 22:14,253,9,0,9,Completed,7/24/22 4:13
149384,25445,4/4/22 19:13,4/4/22 22:14,253,9,0,9,Completed,4/22/22 19:14
149385,15715,4/5/22 18:09,4/5/22 19:42,253,9,0,9,Completed,7/24/22 4:13
149385,15715,4/5/22 18:09,4/5/22 19:42,253,9,0,9,Completed,4/22/22 19:14
149386,15602,4/5/22 10:54,4/5/22 11:52,46,13,0,13,Completed,7/24/22 4:13
149386,15602,4/5/22 10:54,4/5/22 11:52,46,13,0,13,Completed,4/22/22 19:14
149388,2733,4/6/22 18:21,4/6/22 19:38,51,9,0,9,Completed,7/24/22 4:13
149388,2733,4/6/22 18:21,4/6/22 19:38,51,9,0,9,Completed,4/22/22 19:14
149389,15602,4/7/22 10:55,4/7/22 11:47,46,14,0,14,Completed,7/24/22 4:13
149389,15602,4/7/22 10:55,4/7/22 11:47,46,14,0,14,Completed,4/22/22 19:14
149390,2733,4/7/22 18:19,4/7/22 19:40,51,14,0,14,Completed,7/24/22 4:13
149390,2733,4/7/22 18:19,4/7/22 19:40,51,14,0,14,Completed,4/22/22 19:14
149611,15392,4/3/22 9:14,4/3/22 9:28,7,1,0,1,Completed,7/24/22 4:18
149611,15392,4/3/22 9:14,4/3/22 9:28,7,1,0,1,Completed,4/22/22 19:13
149612,3843,4/3/22 18:07,4/3/22 18:50,83,1,0,1,Completed,7/24/22 4:18
149612,3843,4/3/22 18:07,4/3/22 18:50,83,1,0,1,Completed,4/22/22 19:13
149613,15392,4/2/22 9:10,4/2/22 9:24,7,1,0,1,Completed,7/24/22 4:18
149613,15392,4/2/22 9:10,4/2/22 9:24,7,1,0,1,Completed,4/22/22 19:13
149614,44,4/2/22 17:41,4/2/22 18:17,42,1,0,1,Completed,7/24/22 4:18
149614,44,4/2/22 17:41,4/2/22 18:17,42,1,0,1,Completed,4/22/22 19:13
149615,45,4/9/22 10:25,4/9/22 10:48,5,1,0,1,Completed,7/24/22 4:18
149615,45,4/9/22 10:25,4/9/22 10:48,5,1,0,1,Completed,4/22/22 19:13
149616,2167,4/9/22 20:21,4/9/22 20:26,55,1,0,1,Completed,7/24/22 4:18
149616,2167,4/9/22 20:21,4/9/22 20:26,55,1,0,1,Completed,4/22/22 19:13
149622,15715,4/8/22 14:44,4/8/22 15:15,253,1,0,1,Completed,7/24/22 4:18
149622,15715,4/8/22 14:44,4/8/22 15:15,253,1,0,1,Completed,4/22/22 19:12
149623,3843,4/7/22 18:22,4/7/22 19:06,83,1,0,1,Completed,7/24/22 4:18
149623,3843,4/7/22 18:22,4/7/22 19:06,83,1,0,1,Completed,4/22/22 19:12
149629,15715,4/6/22 14:37,4/6/22 15:08,253,1,0,1,Completed,7/24/22 4:18
149629,15715,4/6/22 14:37,4/6/22 15:08,253,1,0,1,Completed,4/22/22 19:12
149630,3843,4/6/22 18:03,4/6/22 18:41,83,1,0,1,Completed,7/24/22 4:18
149630,3843,4/6/22 18:03,4/6/22 18:41,83,1,0,1,Completed,4/22/22 19:12
149631,3843,4/6/22 18:41,4/6/22 19:13,83,1,0,1,Completed,7/24/22 4:18
149631,3843,4/6/22 18:41,4/6/22 19:13,83,1,0,1,Completed,4/22/22 19:12
149666,2733,4/4/22 1:07,4/4/22 2:13,51,6,0,6,Completed,7/24/22 4:19
149666,2733,4/4/22 1:07,4/4/22 2:13,51,6,0,6,Completed,4/22/22 19:11
149667,44,4/4/22 8:51,4/4/22 11:35,253,3,0,3,Completed,7/24/22 4:19
149667,44,4/4/22 8:51,4/4/22 11:35,253,3,0,3,Completed,4/22/22 19:11
149668,2733,4/5/22 1:03,4/5/22 2:09,51,6,0,6,Completed,7/24/22 4:19
149668,2733,4/5/22 1:03,4/5/22 2:09,51,6,0,6,Completed,4/22/22 19:11
149672,2733,4/6/22 1:00,4/6/22 2:14,51,5,0,5,Completed,7/24/22 4:19
149672,2733,4/6/22 1:00,4/6/22 2:14,51,5,0,5,Completed,4/22/22 19:11
149792,15715,4/1/22 13:01,4/1/22 13:54,253,1,0,1,Completed,7/24/22 4:22
149792,15715,4/1/22 13:01,4/1/22 13:54,253,1,0,1,Completed,4/22/22 19:11
154762,2167,4/23/22 12:05,4/23/22 13:08,55,13,0,13,Completed,7/24/22 4:34
154762,2167,4/23/22 12:05,4/23/22 13:08,55,13,0,13,Completed,5/25/22 20:52
155064,15715,4/28/22 13:07,4/28/22 13:55,253,1,0,1,Completed,7/24/22 4:43
155064,15715,4/28/22 13:07,4/28/22 13:55,253,1,0,1,Completed,5/25/22 20:51
155068,3843,4/27/22 21:38,4/27/22 22:27,83,1,0,1,Completed,7/24/22 4:43
155068,3843,4/27/22 21:38,4/27/22 22:27,83,1,0,1,Completed,5/25/22 20:51
155069,3843,4/27/22 22:27,4/27/22 22:53,83,1,0,1,Completed,7/24/22 4:43
155069,3843,4/27/22 22:27,4/27/22 22:53,83,1,0,1,Completed,5/25/22 20:51
155072,3843,4/26/22 20:37,4/26/22 21:26,83,1,0,1,Completed,7/24/22 4:43
155072,3843,4/26/22 20:37,4/26/22 21:26,83,1,0,1,Completed,5/25/22 20:51
155073,3843,4/26/22 21:27,4/26/22 22:22,83,1,0,1,Completed,7/24/22 4:43
155073,3843,4/26/22 21:27,4/26/22 22:22,83,1,0,1,Completed,5/25/22 20:51
155385,15602,4/27/22 10:53,4/27/22 11:35,46,14,0,14,Completed,7/24/22 4:51
155385,15602,4/27/22 10:53,4/27/22 11:35,46,14,0,14,Completed,5/25/22 20:49
155389,3843,4/28/22 1:16,4/28/22 2:14,83,23,0,23,Completed,7/24/22 4:51
155389,3843,4/28/22 1:16,4/28/22 2:14,83,23,0,23,Completed,5/25/22 20:49
155391,2733,4/27/22 18:24,4/27/22 19:38,51,16,0,16,Completed,7/24/22 4:51
155391,2733,4/27/22 18:24,4/27/22 19:38,51,16,0,16,Completed,5/25/22 20:49
155400,15602,4/28/22 10:54,4/28/22 11:35,46,14,0,14,Completed,7/24/22 4:51
155400,15602,4/28/22 10:54,4/28/22 11:35,46,14,0,14,Completed,5/25/22 20:48
155406,2733,4/28/22 18:20,4/28/22 19:39,51,12,0,12,Completed,7/24/22 4:52
155406,2733,4/28/22 18:20,4/28/22 19:39,51,12,0,12,Completed,5/25/22 20:48
155542,3843,4/29/22 1:16,4/29/22 2:12,83,17,0,17,Completed,7/24/22 4:55
155542,3843,4/29/22 1:16,4/29/22 2:12,83,17,0,17,Completed,5/25/22 20:48
155561,2167,4/28/22 19:50,4/29/22 0:30,55,1,0,1,Completed,7/24/22 4:55
155561,2167,4/28/22 19:50,4/29/22 0:30,55,1,0,1,Completed,5/25/22 20:48
155565,2733,4/30/22 12:04,4/30/22 12:54,51,6,0,6,Completed,7/24/22 4:55
155565,2733,4/30/22 12:04,4/30/22 12:54,51,6,0,6,Completed,5/25/22 20:48
155584,15602,4/29/22 10:55,4/29/22 11:35,46,14,0,14,Completed,7/24/22 4:56
155584,15602,4/29/22 10:55,4/29/22 11:35,46,14,0,14,Completed,5/25/22 20:48
155611,3843,5/2/22 21:01,5/2/22 21:46,81,1,0,1,Completed,7/24/22 4:57
155611,3843,5/2/22 21:01,5/2/22 21:46,81,1,0,1,Completed,5/25/22 20:47
155841,3843,5/1/22 16:50,5/1/22 18:33,81,4,0,4,Completed,7/24/22 5:02
155841,3843,5/1/22 16:50,5/1/22 18:33,81,4,0,4,Completed,5/25/22 20:45
155873,2167,5/4/22 5:06,5/4/22 12:32,55,13,0,13,Completed,7/24/22 5:03
155873,2167,5/4/22 5:06,5/4/22 12:32,55,13,0,13,Completed,5/25/22 20:45
155874,15715,5/4/22 10:19,5/4/22 11:00,253,14,0,14,Completed,7/24/22 5:03
155874,15715,5/4/22 10:19,5/4/22 11:00,253,14,0,14,Completed,5/25/22 20:45
155876,2190,5/4/22 15:33,5/4/22 17:43,46,12,0,12,Completed,7/24/22 5:03
155876,2190,5/4/22 15:33,5/4/22 17:43,46,12,0,12,Completed,5/25/22 20:45
155877,2190,5/4/22 17:59,5/4/22 18:44,46,4,0,4,Completed,7/24/22 5:03
155877,2190,5/4/22 17:59,5/4/22 18:44,46,4,0,4,Completed,5/25/22 20:45
155879,2167,5/5/22 2:16,5/5/22 4:47,55,11,0,11,Completed,7/24/22 5:03
155879,2167,5/5/22 2:16,5/5/22 4:47,55,11,0,11,Completed,5/25/22 20:45
155882,3843,5/4/22 5:12,5/4/22 6:26,81,4,0,4,Completed,7/24/22 5:04
155882,3843,5/4/22 5:12,5/4/22 6:26,81,4,0,4,Completed,5/25/22 20:45
155883,15715,5/4/22 8:28,5/4/22 9:44,253,4,0,4,Completed,7/24/22 5:04
155883,15715,5/4/22 8:28,5/4/22 9:44,253,4,0,4,Completed,5/25/22 20:45
155884,15715,5/4/22 15:45,5/4/22 17:38,85,11,0,11,Completed,7/24/22 5:04
155884,15715,5/4/22 15:45,5/4/22 17:38,85,11,0,11,Completed,5/25/22 20:45
155885,2167,5/5/22 0:53,5/5/22 1:33,55,13,0,13,Completed,7/24/22 5:04
155885,2167,5/5/22 0:53,5/5/22 1:33,55,13,0,13,Completed,5/25/22 20:45
155886,3843,5/5/22 2:09,5/5/22 3:46,81,12,0,12,Completed,7/24/22 5:04
155886,3843,5/5/22 2:09,5/5/22 3:46,81,12,0,12,Completed,5/25/22 20:45
155888,2167,5/3/22 5:40,5/3/22 7:03,55,14,0,14,Completed,7/24/22 5:04
155888,2167,5/3/22 5:40,5/3/22 7:03,55,14,0,14,Completed,5/25/22 20:45
155889,44,5/3/22 9:37,5/3/22 10:20,253,14,0,14,Completed,7/24/22 5:04
155889,44,5/3/22 9:37,5/3/22 10:20,253,14,0,14,Completed,5/25/22 20:44
155890,2190,5/3/22 15:36,5/3/22 17:37,253,12,0,12,Completed,7/24/22 5:04
155890,2190,5/3/22 15:36,5/3/22 17:37,253,12,0,12,Completed,5/25/22 20:44
155891,2190,5/3/22 18:01,5/3/22 18:42,253,4,0,4,Completed,7/24/22 5:04
155891,2190,5/3/22 18:01,5/3/22 18:42,253,4,0,4,Completed,5/25/22 20:44
155892,2167,5/3/22 19:00,5/3/22 20:34,55,14,0,14,Completed,7/24/22 5:04
155892,2167,5/3/22 19:00,5/3/22 20:34,55,14,0,14,Completed,5/25/22 20:44
155893,2167,5/4/22 2:16,5/4/22 3:32,55,11,0,11,Completed,7/24/22 5:04
155893,2167,5/4/22 2:16,5/4/22 3:32,55,11,0,11,Completed,5/25/22 20:44
155896,3843,5/3/22 4:12,5/3/22 6:36,81,4,0,4,Completed,7/24/22 5:04
155896,3843,5/3/22 4:12,5/3/22 6:36,81,4,0,4,Completed,5/25/22 20:44
155897,44,5/3/22 8:37,5/3/22 9:34,253,4,0,4,Completed,7/24/22 5:04
155897,44,5/3/22 8:37,5/3/22 9:34,253,4,0,4,Completed,5/25/22 20:44
155898,16576,5/3/22 15:46,5/3/22 17:13,85,11,0,11,Completed,7/24/22 5:04
155898,16576,5/3/22 15:46,5/3/22 17:13,85,11,0,11,Completed,5/25/22 20:44
155899,2167,5/4/22 0:43,5/4/22 1:41,55,13,0,13,Completed,7/24/22 5:04
155899,2167,5/4/22 0:43,5/4/22 1:41,55,13,0,13,Completed,5/25/22 20:44
155901,3843,5/4/22 2:02,5/4/22 3:49,81,12,0,12,Completed,7/24/22 5:04
155901,3843,5/4/22 2:02,5/4/22 3:49,81,12,0,12,Completed,5/25/22 20:44
155902,15715,5/6/22 10:28,5/6/22 12:01,253,14,0,14,Completed,7/24/22 5:04
155902,15715,5/6/22 10:28,5/6/22 12:01,253,14,0,14,Completed,5/25/22 20:44
155904,2167,5/7/22 2:16,5/7/22 3:41,55,11,0,11,Completed,7/24/22 5:04
155904,2167,5/7/22 2:16,5/7/22 3:41,55,11,0,11,Completed,5/25/22 20:44
155906,3843,5/6/22 5:17,5/6/22 6:30,81,4,0,4,Completed,7/24/22 5:04
155906,3843,5/6/22 5:17,5/6/22 6:30,81,4,0,4,Completed,5/25/22 20:44
155907,15715,5/6/22 8:31,5/6/22 9:39,253,4,0,4,Completed,7/24/22 5:04
155907,15715,5/6/22 8:31,5/6/22 9:39,253,4,0,4,Completed,5/25/22 20:44
155908,45,5/6/22 15:39,5/6/22 17:43,46,11,0,11,Completed,7/24/22 5:04
155908,45,5/6/22 15:39,5/6/22 17:43,46,11,0,11,Completed,5/25/22 20:44
155909,16576,5/6/22 17:38,5/6/22 18:58,253,4,0,4,Completed,7/24/22 5:04
155909,16576,5/6/22 17:38,5/6/22 18:58,253,4,0,4,Completed,5/25/22 20:43
155910,2167,5/7/22 0:40,5/7/22 1:48,55,13,0,13,Completed,7/24/22 5:04
155910,2167,5/7/22 0:40,5/7/22 1:48,55,13,0,13,Completed,5/25/22 20:43
155911,45,5/7/22 2:05,5/7/22 3:40,85,12,0,12,Completed,7/24/22 5:04
155911,45,5/7/22 2:05,5/7/22 3:40,85,12,0,12,Completed,5/25/22 20:43
155912,15715,5/5/22 10:20,5/5/22 11:12,253,14,0,14,Completed,7/24/22 5:04
155912,15715,5/5/22 10:20,5/5/22 11:12,253,14,0,14,Completed,5/25/22 20:43
155913,2190,5/5/22 15:32,5/5/22 17:39,253,12,0,12,Completed,7/24/22 5:04
155913,2190,5/5/22 15:32,5/5/22 17:39,253,12,0,12,Completed,5/25/22 20:43
155914,2167,5/6/22 2:05,5/6/22 3:54,55,11,0,11,Completed,7/24/22 5:04
155914,2167,5/6/22 2:05,5/6/22 3:54,55,11,0,11,Completed,5/25/22 20:43
155918,2190,5/5/22 17:53,5/5/22 18:48,46,4,0,4,Completed,7/24/22 5:04
155918,2190,5/5/22 17:53,5/5/22 18:48,46,4,0,4,Completed,5/25/22 20:43
155919,3843,5/5/22 18:51,5/5/22 20:56,81,15,0,15,Completed,7/24/22 5:04
155919,3843,5/5/22 18:51,5/5/22 20:56,81,15,0,15,Completed,5/25/22 20:43
155920,3843,5/5/22 5:03,5/5/22 6:22,81,4,0,4,Completed,7/24/22 5:04
155920,3843,5/5/22 5:03,5/5/22 6:22,81,4,0,4,Completed,5/25/22 20:43
155921,15715,5/5/22 8:32,5/5/22 9:45,253,4,0,4,Completed,7/24/22 5:04
155921,15715,5/5/22 8:32,5/5/22 9:45,253,4,0,4,Completed,5/25/22 20:43
155922,15715,5/5/22 15:47,5/5/22 17:43,85,11,0,11,Completed,7/24/22 5:04
155922,15715,5/5/22 15:47,5/5/22 17:43,85,11,0,11,Completed,5/25/22 20:43
155923,2167,5/6/22 0:43,5/6/22 1:44,55,13,0,13,Completed,7/24/22 5:04
155923,2167,5/6/22 0:43,5/6/22 1:44,55,13,0,13,Completed,5/25/22 20:42
155924,3843,5/6/22 1:47,5/6/22 3:42,81,12,0,12,Completed,7/24/22 5:04
155924,3843,5/6/22 1:47,5/6/22 3:42,81,12,0,12,Completed,5/25/22 20:42
155925,3843,5/2/22 5:13,5/2/22 7:45,55,13,0,13,Completed,7/24/22 5:04
155925,3843,5/2/22 5:13,5/2/22 7:45,55,13,0,13,Completed,5/25/22 20:42
155926,2190,5/2/22 15:36,5/2/22 17:37,253,12,0,12,Completed,7/24/22 5:04
155926,2190,5/2/22 15:36,5/2/22 17:37,253,12,0,12,Completed,5/25/22 20:42
155927,2190,5/2/22 18:00,5/2/22 18:50,253,4,0,4,Completed,7/24/22 5:04
155927,2190,5/2/22 18:00,5/2/22 18:50,253,4,0,4,Completed,5/25/22 20:42
155928,2167,5/2/22 18:45,5/2/22 20:27,55,14,0,14,Completed,7/24/22 5:04
155928,2167,5/2/22 18:45,5/2/22 20:27,55,14,0,14,Completed,5/25/22 20:42
155929,2167,5/3/22 2:11,5/3/22 5:39,55,11,0,11,Completed,7/24/22 5:05
155929,2167,5/3/22 2:11,5/3/22 5:39,55,11,0,11,Completed,5/25/22 20:42
155933,15602,5/2/22 15:46,5/2/22 17:31,46,11,0,11,Completed,7/24/22 5:05
155933,15602,5/2/22 15:46,5/2/22 17:31,46,11,0,11,Completed,5/25/22 20:42
155935,2167,5/3/22 0:46,5/3/22 1:41,55,13,0,13,Completed,7/24/22 5:05
155935,2167,5/3/22 0:46,5/3/22 1:41,55,13,0,13,Completed,5/25/22 20:42
155937,3843,5/3/22 2:13,5/3/22 3:41,81,12,0,12,Completed,7/24/22 5:05
155937,3843,5/3/22 2:13,5/3/22 3:41,81,12,0,12,Completed,5/25/22 20:42
155945,2733,5/2/22 16:45,5/2/22 18:00,51,11,0,11,Completed,7/24/22 5:05
155945,2733,5/2/22 16:45,5/2/22 18:00,51,11,0,11,Completed,5/25/22 20:42
155955,2733,5/4/22 16:46,5/4/22 17:57,55,12,0,12,Completed,7/24/22 5:05
155955,2733,5/4/22 16:46,5/4/22 17:57,55,12,0,12,Completed,5/25/22 20:42
155965,2733,5/3/22 16:46,5/3/22 18:00,55,11,0,11,Completed,7/24/22 5:05
155965,2733,5/3/22 16:46,5/3/22 18:00,55,11,0,11,Completed,5/25/22 20:42
155975,2733,5/5/22 16:45,5/5/22 17:58,55,11,0,11,Completed,7/24/22 5:05
155975,2733,5/5/22 16:45,5/5/22 17:58,55,11,0,11,Completed,5/25/22 20:42
155981,2733,5/6/22 16:45,5/6/22 17:59,55,11,0,11,Completed,7/24/22 5:05
